Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-36.02542,-152.2451,-38.40399,-34.52982,-156.3093,-31.37537,-41.21597,-151.9068,-30.57895,7.86029,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,13.58902,-80.22269,2.005065,35.42601,-78.61166,4.440474,55.74687,-74.60745,8.538169,0,0,0.1529412,0.4666667
-35.90759,-151.767,-38.40918,-34.4126,-155.8257,-31.39056,-41.09814,-151.4287,-30.58359,7.860281,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,14.26022,-80.16956,2.063222,36.70617,-78.46246,4.567724,57.77542,-74.01443,9.079087,0,0,0.1568628,0.4666667
-35.90759,-151.767,-38.40918,-34.4126,-155.8257,-31.39056,-41.09814,-151.4287,-30.58359,30.6139,-85.72604,-6.39212,62.21267,-89.3009,-5.863586,82.54872,98.43311,-174.5849,14.59579,-80.1427,2.092443,37.34715,-78.38538,4.633595,58.79037,-73.69016,9.37707,0,0.345098,0.1607843,0.4666667
-35.90759,-151.767,-38.40918,-34.4126,-155.8257,-31.39056,-41.09814,-151.4287,-30.58359,45.59805,-87.12634,-5.43454,81.03288,104.3264,-170.0102,28.35121,91.84021,-178.1825,15.26681,-80.08832,2.151206,38.63074,-78.2258,4.770169,60.82109,-72.97644,10.03774,0,0.5411765,0.172549,0.4627451
-35.90759,-151.767,-38.40918,-34.4126,-155.8257,-31.39056,-41.09814,-151.4287,-30.58359,47.53904,-87.30383,-5.323364,76.35004,100.1064,-173.9728,21.28434,91.46984,-178.1138,18.28359,-79.83298,2.421021,44.43235,-77.4057,5.478555,69.93934,-68.03784,14.72929,0,0.5490196,0.2117647,0.4627451
-35.78976,-151.2899,-38.41315,-34.29529,-155.3429,-31.40454,-40.98032,-150.9516,-30.58694,53.28539,-87.83038,-5.012024,62.37097,95.65364,-177.6895,0.3513368,90.34196,-177.7615,25.28668,-79.16345,3.09254,58.0834,-74.43427,8.14003,84.12955,35.17327,117.305,0,0.6313726,0.2862745,0.4588235
-35.31885,-149.3903,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58734,57.84057,-88.25394,-4.786102,51.2909,94.11226,-178.667,-16.22589,89.31977,-177.2821,26.94261,-78.98721,3.263017,61.34262,-73.33871,9.152242,80.41825,64.71223,146.6787,0,0.7058824,0.3098039,0.4470588
-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,57.30956,-88.20407,-4.811371,52.58082,94.25888,-178.5855,-14.29532,89.44913,-177.3503,26.28089,-79.05853,3.194274,60.03919,-73.80405,8.72066,82.12214,56.23643,138.2697,0,0.6862745,0.2980392,0.4313726
-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,56.24355,-88.10443,-4.863007,55.17202,94.5741,-178.4014,-10.41785,89.69936,-177.4762,25.28669,-79.16342,3.092541,58.0834,-74.43427,8.140027,84.12962,35.1733,117.3051,0,0.6745098,0.2862745,0.4313726
-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,56.51056,-88.12933,-4.849945,54.52281,94.49228,-178.4503,-11.38922,89.63778,-177.446,23.62564,-79.33289,2.92652,54.82441,-75.33691,7.317159,84.20538,-18.98096,63.31033,0,0.6784314,0.2666667,0.4352941
-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57983,54.09592,-87.90515,-4.970367,60.39754,95.31998,-177.9218,-2.600494,90.17213,-177.6916,20.62497,-79.62177,2.637715,48.96914,-76.62064,6.167731,76.87545,-59.57748,22.98759,0,0.6392157,0.2313726,0.4352941
-35.20126,-148.9177,-38.41486,-33.70834,-152.9428,-31.45624,-40.39182,-148.5822,-30.5842,50.83765,-87.60556,-5.141266,68.33148,96.94002,-176.7125,9.267975,90.8345,-177.9401,18.6184,-79.8035,2.451595,45.07929,-77.30255,5.568485,70.94492,-67.20432,15.53448,0,0.5960785,0.2078431,0.4392157
-35.20129,-148.9177,-38.41489,-33.70834,-152.9428,-31.45627,-40.39182,-148.5822,-30.5842,49.19311,-87.45505,-5.230988,72.33338,98.19771,-175.666,15.25935,91.15366,-178.0358,18.95311,-79.77377,2.48228,45.72664,-77.19659,5.661034,71.94731,-66.27942,16.43088,0,0.5686275,0.2117647,0.4392157
-35.08377,-148.446,-38.41162,-33.59094,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,45.04137,-87.07538,-5.466949,82.36139,106.4417,-167.9696,30.37708,91.94724,-178.1974,18.28359,-79.83298,2.421025,44.43235,-77.4057,5.478555,69.93932,-68.03781,14.72929,0,0.5137255,0.2039216,0.4352941
-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,34.89273,-86.13458,-6.10022,72.56085,-92.03223,-7.905151,67.17094,94.4492,-177.7418,15.93766,-80.03311,2.210387,39.9165,-78.05875,4.913574,62.85204,-72.15955,10.80089,0,0.372549,0.1764706,0.4352941
-35.08377,-148.446,-38.41162,-33.59097,-152.4656,-31.46298,-40.27432,-148.1115,-30.57986,11.79124,-83.76526,-7.891876,17.43177,-84.24805,-4.793915,31.08692,-84.07339,-1.334381,14.26022,-80.16956,2.063214,36.70617,-78.46246,4.567725,57.77542,-74.01443,9.079083,0,0.05490196,0.1568628,0.4352941
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15695,-147.6419,-30.57425,7.860287,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,13.92464,-80.19623,2.034083,36.0658,-78.5379,4.503357,56.76089,-74.31964,8.800009,0,0,0.1529412,0.4313726
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15695,-147.6419,-30.57425,7.860281,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,13.25336,-80.24893,1.97612,34.7868,-78.68387,4.378972,54.73343,-74.87946,8.291989,0,0,0.145098,0.4313726
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15695,-147.6419,-30.57425,7.860281,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,13.25337,-80.24893,1.97613,34.7868,-78.68387,4.378981,54.73343,-74.87946,8.291993,0,0,0.145098,0.4313726
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,7.860282,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,13.92463,-80.19623,2.034092,36.06581,-78.5379,4.503364,56.76089,-74.31964,8.800012,0,0,0.1529412,0.4313726
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15695,-147.6419,-30.57425,27.18097,-85.39063,-6.637939,53.93654,-88.01056,-5.16922,85.0976,-93.6474,-7.340851,14.59579,-80.1427,2.092448,37.34714,-78.38538,4.633604,58.79036,-73.69012,9.377082,0,0.2941177,0.1607843,0.4313726
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,37.44905,-86.37457,-5.933075,78.73345,-95.60593,-11.09033,57.9357,93.61112,-178.0839,15.26681,-80.08832,2.151201,38.63074,-78.2258,4.770159,60.82109,-72.97644,10.03773,0,0.4078431,0.1686275,0.4313726
-35.20126,-148.9177,-38.41486,-33.70837,-152.9428,-31.45627,-40.39178,-148.5822,-30.5842,41.12107,-86.71527,-5.702057,87.18506,-126.6818,-41.63373,44.62667,92.73476,-178.2312,15.60226,-80.06082,2.180749,39.27335,-78.14325,4.84097,61.83659,-72.58228,10.4051,0,0.4745098,0.1764706,0.4352941
-35.31885,-149.3902,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,41.9644,-86.793,-5.650482,88.19236,-173.7326,-88.56598,41.56432,92.55783,-178.2362,16.60828,-79.97702,2.269991,41.20433,-77.88354,5.064427,64.88195,-71.21451,11.69154,0,0.4666667,0.1843137,0.4470588
-37.08423,-156.586,-38.30145,-35.58008,-160.6998,-31.1828,-42.27527,-156.2546,-30.47684,40.27614,-86.63721,-5.754272,85.40697,-109.845,-24.91705,47.6929,92.91864,-178.2177,17.9487,-79.86224,2.390584,43.78583,-77.5062,5.391132,68.93117,-68.79279,14.00247,0,0.4392157,0.2,0.5058824
-38.82309,-163.9583,-37.90048,-37.29147,-168.1512,-30.63431,-44.01581,-163.6677,-30.05646,36.59808,-86.29498,-5.988129,76.68252,-94.07901,-9.69101,61.01312,93.85721,-178.0036,17.9487,-79.86224,2.390587,43.78584,-77.50616,5.391131,68.93117,-68.79279,14.00245,0,0.3960784,0.2,0.5607843
-40.81406,-172.9808,-37.03314,-39.22781,-177.2582,-29.60095,-46.00955,-172.793,-29.12585,33.46861,-85.99963,-6.195618,69.11505,-90.88095,-6.9776,72.30268,95.12688,-177.3389,18.61841,-79.8035,2.451599,45.0793,-77.30255,5.568483,70.94491,-67.20432,15.53447,0,0.3529412,0.2078431,0.6313726
-41.54599,-176.525,-36.58405,-39.9324,179.1694,-29.09259,-46.7424,-176.3941,-28.63892,26.89469,-85.3623,-6.658936,53.24804,-87.91949,-5.129822,84.08395,-92.297,-6.047699,18.9531,-79.77377,2.482285,45.72665,-77.19659,5.661039,71.94731,-66.27942,16.43088,0,0.2431373,0.2117647,0.6588235
-41.85086,-178.0478,-36.37314,-40.22458,177.6355,-28.85742,-47.04761,-177.9442,-28.40939,21.17146,-84.7829,-7.095734,39.54871,-86.37109,-4.689026,63.81266,-86.53473,-1.478943,20.29084,-79.65262,2.606366,48.31995,-76.74246,6.060064,75.90578,-61.28818,21.30629,0,0.1803922,0.227451,0.6705883
-41.64822,-177.0324,-36.51495,-40.03049,178.6582,-29.01535,-46.84476,-176.9103,-28.56378,20.31427,-84.69373,-7.164124,37.50898,-86.16687,-4.66452,60.79332,-86.24829,-1.381744,20.62498,-79.62177,2.637724,48.96917,-76.62064,6.167734,76.87547,-59.57745,22.98762,0,0.172549,0.2313726,0.6627451
-41.02597,-173.9919,-36.91107,-39.43225,-178.2776,-29.46158,-46.22177,-173.8194,-28.99374,22.31517,-84.90082,-7.005737,42.27542,-86.65134,-4.735474,67.8494,-86.97678,-1.673462,21.96014,-79.49585,2.764573,51.56907,-76.09515,6.635015,80.5903,-49.29431,33.1511,0,0.2078431,0.2470588,0.6392157
-39.9462,-168.9516,-37.4704,-38.38712,-173.1933,-30.10992,-45.14047,-168.7106,-29.59708,25.17697,-85.19113,-6.78656,49.12278,-87.40802,-4.935303,77.98644,-88.83905,-2.937378,16.273,-80.00516,2.24013,40.56017,-77.97217,4.98804,63.86721,-71.70493,11.2284,0,0.1921569,0.1686275,0.6117647
-40.05634,-169.4538,-37.42026,-38.49408,-173.7001,-30.05063,-45.25076,-169.2187,-29.54321,8.699415,-83.40643,-8.180054,10.25015,-83.54364,-4.982727,20.46529,-83.32874,-1.523712,7.885251,-80.64206,1.524525,24.64876,-79.65961,3.549428,38.64635,-77.83997,5.72409,0,0.01176471,0.08235294,0.6039216
-39.5015,-166.9478,-37.65808,-37.95425,-171.1705,-30.33481,-44.69513,-166.6848,-29.79816,7.860284,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716598,-81.08597,0.9562453,11.64042,-80.57205,2.747962,18.0558,-79.85117,4.172277,0,0,0,0.5843138
-38.70886,-163.4621,-37.93634,-37.1796,-167.6499,-30.67978,-43.90143,-163.1676,-30.09445,7.860295,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716643,-81.08597,0.9562454,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172269,0,0,0,0.5490196
-37.55234,-158.5363,-38.22299,-36.04248,-162.6716,-31.06451,-42.74371,-158.212,-30.39581,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716601,-81.08594,0.9562384,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172271,0,0,0,0.5137255
-35.20126,-148.9177,-38.41489,-33.70837,-152.9428,-31.45627,-40.39178,-148.5822,-30.5842,24.31817,-85.10474,-6.851471,47.06447,-87.17065,-4.861053,74.93964,-88.08075,-2.355804,0.8716664,-81.08597,0.9562479,11.64043,-80.57208,2.747965,18.05581,-79.85117,4.172278,0,0.227451,0,0.4392157
-32.65631,-138.7736,-38.08594,-31.15063,-142.6763,-31.3421,-37.84839,-138.4877,-30.21466,34.60812,-86.1077,-6.119141,71.87226,-91.77234,-7.689575,68.19738,94.5669,-177.679,5.875908,-80.77698,1.359838,20.89493,-79.95544,3.295322,32.69493,-78.54843,5.153275,0,0.3686275,0.05882353,0.3529412
-31.11154,-132.5922,-37.62277,-29.58282,-136.4192,-31.00797,-36.30536,-132.3641,-29.71301,43.08616,-86.89612,-5.582733,86.80029,127.3251,-147.3526,37.48811,92.33018,-178.2314,12.91772,-80.27499,1.947281,34.14819,-78.75452,4.318846,53.72069,-75.1369,8.060219,0,0.4862745,0.1411765,0.2980392
-30.26669,-129.1632,-37.28275,-28.72046,-132.9481,-30.73816,-35.46155,-128.9753,-29.34836,48.09142,-87.35431,-5.292267,75.0102,99.36543,-174.6414,19.27248,91.36452,-178.0898,13.92463,-80.19623,2.034091,36.0658,-78.5379,4.503364,56.76088,-74.31964,8.800011,0,0.5568628,0.1529412,0.2666667
-29.55371,-126.2267,-36.94589,-27.98984,-129.9756,-30.46027,-34.74945,-126.0775,-28.98886,48.91808,-87.4299,-5.246185,73.00205,98.45812,-175.4412,16.26128,91.20645,-178.05,12.58208,-80.30084,1.918522,33.51023,-78.82373,4.260014,52.70867,-75.38104,7.841588,0,0.5686275,0.1372549,0.2392157
-29.2562,-124.9867,-36.79126,-27.68417,-128.7205,-30.33023,-34.45227,-124.8551,-28.82434,50.01663,-87.5304,-5.185791,70.33004,97.51247,-176.2451,12.25926,90.99468,-177.9902,13.92463,-80.19623,2.03409,36.0658,-78.5379,4.503362,56.7609,-74.31964,8.800014,0,0.5921569,0.1607843,0.2235294
-28.86734,-123.3511,-36.57623,-27.28394,-127.0648,-30.14725,-34.06381,-123.2436,-28.59595,51.92846,-87.7056,-5.083038,65.67534,96.30385,-177.2101,5.294087,90.61821,-177.8662,13.92463,-80.19623,2.034091,36.0658,-78.5379,4.50336,56.76088,-74.31964,8.800014,0,0.6117647,0.1529412,0.2117647
-28.77155,-122.9453,-36.52097,-27.18521,-126.6541,-30.09988,-33.96811,-122.844,-28.53732,52.20043,-87.73056,-5.068665,65.01303,96.16263,-177.317,4.303287,90.56357,-177.8463,10.9039,-80.42706,1.776057,30.32995,-79.14902,3.983753,47.66175,-76.43509,6.912794,0,0.6156863,0.1176471,0.2078431
-28.2092,-120.5375,-36.17752,-26.60458,-124.2168,-29.80273,-33.40619,-120.4741,-28.17358,49.46788,-87.48016,-5.21582,71.66515,97.95448,-175.8737,14.25836,91.10077,-178.0211,5.541358,-80.79883,1.332597,20.27204,-80.00177,3.255246,31.70805,-78.65359,5.070519,0,0.5764706,0.05490196,0.1843137
-28.2092,-120.5375,-36.17752,-26.60455,-124.2168,-29.80273,-33.40619,-120.4741,-28.17358,49.19311,-87.45505,-5.230957,72.33337,98.19769,-175.666,15.25934,91.15365,-178.0358,4.204324,-80.8844,1.224164,17.78876,-80.17899,3.100673,27.77563,-79.04407,4.768422,0,0.5607843,0.03529412,0.1803922
-28.11755,-120.1407,-36.11838,-26.5098,-123.8151,-29.75116,-33.31461,-120.0837,-28.11105,46.15381,-87.17719,-5.402405,79.69804,102.7455,-171.5168,26.32827,91.73387,-178.1654,3.536564,-80.92609,1.170237,16.55212,-80.26306,3.026545,25.81868,-79.22305,4.632751,0,0.5294118,0.03137255,0.1803922
-28.11755,-120.1407,-36.11838,-26.5098,-123.8151,-29.75116,-33.31461,-120.0837,-28.11105,33.46861,-85.99966,-6.195648,69.11506,-90.88095,-6.9776,72.30267,95.12687,-177.3389,0.8716623,-81.08597,0.9562454,11.64043,-80.57205,2.747963,18.0558,-79.85117,4.172273,0,0.3176471,0,0.1803922
-27.9361,-119.3509,-35.99866,-26.32193,-123.0157,-29.64636,-33.13324,-119.307,-27.9845,9.540376,-83.50537,-8.100281,12.19775,-83.73785,-4.924194,23.34564,-83.53461,-1.463989,0.8716611,-81.08597,0.9562534,11.64043,-80.57208,2.747972,18.0558,-79.85117,4.172279,0,0.02352941,0,0.172549
-28.02655,-119.7451,-36.05878,-26.41556,-123.4147,-29.69904,-33.22363,-119.6947,-28.04803,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716593,-81.08597,0.9562479,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.17228,0,0,0,0.1764706
-28.11755,-120.1407,-36.11838,-26.5098,-123.8151,-29.75116,-33.31461,-120.0837,-28.11105,7.86029,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716576,-81.08597,0.9562402,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172284,0,0,0,0.1803922
-27.9361,-119.3509,-35.99866,-26.32193,-123.0157,-29.64636,-33.13324,-119.307,-27.9845,7.860283,-83.3067,-8.260773,8.311196,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.871667,-81.08597,0.95625,11.64043,-80.57205,2.747971,18.0558,-79.85117,4.172275,0,0,0,0.1764706
-27.9361,-119.3509,-35.99866,-26.32193,-123.0157,-29.64636,-33.13324,-119.307,-27.9845,13.20361,-83.9249,-7.764801,20.73133,-84.56335,-4.731628,35.96756,-84.40698,-1.276215,0.871662,-81.08597,0.9562459,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172271,0,0.1411765,0,0.172549
-27.9361,-119.3508,-35.99866,-26.32193,-123.0157,-29.64636,-33.13324,-119.307,-27.9845,32.613,-85.91809,-6.253784,67.04511,-90.33032,-6.564117,75.38029,95.69287,-176.938,0.87166,-81.08597,0.9562466,11.64043,-80.57205,2.747966,18.05579,-79.85117,4.172276,0,0.3568628,0,0.172549
-27.9361,-119.3508,-35.99866,-26.32193,-123.0157,-29.64636,-33.13324,-119.307,-27.9845,40.55797,-86.6633,-5.736816,86.0304,-113.7829,-28.8147,46.67041,92.85647,-178.2233,3.536566,-80.92609,1.170233,16.55214,-80.26306,3.02655,25.8187,-79.22305,4.632757,0,0.4509804,0.03137255,0.172549
-27.84628,-118.9579,-35.93805,-26.22888,-122.6179,-29.59311,-33.04346,-118.9206,-27.92047,44.20469,-86.99872,-5.516144,84.32867,111.4214,-163.1032,33.42089,92.1095,-178.2157,5.875908,-80.77698,1.359849,20.89492,-79.95544,3.295326,32.69493,-78.5484,5.153284,0,0.5137255,0.0627451,0.1686275
-27.58051,-117.7867,-35.75339,-25.95325,-121.4324,-29.43036,-32.7778,-117.7694,-27.72562,49.1931,-87.45502,-5.230957,72.33337,98.19769,-175.666,15.25935,91.15366,-178.0358,6.880175,-80.71033,1.441913,22.76834,-79.81155,3.419309,35.6643,-78.21194,5.421558,0,0.572549,0.07058824,0.1568628
-27.49316,-117.3989,-35.69095,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65976,50.29056,-87.55548,-5.170868,69.66331,97.31078,-176.4117,11.26117,90.94144,-177.974,7.215117,-80.68777,1.469386,23.39438,-79.76184,3.461972,36.65694,-78.09222,5.5183,0,0.5921569,0.07450981,0.1490196
-27.49316,-117.3988,-35.69098,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65979,51.65619,-87.6806,-5.097473,66.33838,96.45158,-177.0969,6.285973,90.67263,-177.8854,7.88525,-80.64206,1.524522,24.64876,-79.65961,3.549423,38.64634,-77.83997,5.724084,0,0.6078432,0.08627451,0.1529412
-27.49316,-117.3988,-35.69095,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65976,53.01459,-87.80545,-5.026062,63.03034,95.77335,-177.6037,1.337619,90.39784,-177.7836,10.90389,-80.42706,1.776056,30.32994,-79.14902,3.983753,47.66175,-76.43509,6.9128,0,0.627451,0.1215686,0.1529412
-27.49316,-117.3988,-35.69095,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65979,55.17231,-88.00479,-4.915985,57.77785,94.92465,-178.1833,-6.519257,89.93979,-177.5896,14.93132,-80.1156,2.121781,37.98866,-78.30652,4.701047,59.80561,-73.34491,9.69588,0,0.6588235,0.1647059,0.1529412
-27.58051,-117.7867,-35.75342,-25.95325,-121.4324,-29.43036,-32.77777,-117.7694,-27.72565,56.24358,-88.10443,-4.862976,55.17204,94.57409,-178.4014,-10.41785,89.69936,-177.4762,17.27865,-79.92007,2.330055,42.49417,-77.69958,5.22338,66.9091,-70.1077,12.74329,0,0.6745098,0.1960784,0.1568628
-27.58051,-117.7867,-35.75342,-25.95325,-121.4324,-29.43036,-32.7778,-117.7694,-27.72562,56.77724,-88.15424,-4.837006,53.87457,94.41255,-178.4972,-12.35928,89.57558,-177.4149,18.6184,-79.8035,2.451598,45.07929,-77.30255,5.568477,70.94489,-67.20432,15.53447,0,0.682353,0.2078431,0.1568628
-27.58051,-117.7867,-35.75342,-25.95325,-121.4324,-29.43036,-32.77777,-117.7694,-27.72565,54.90368,-87.97989,-4.929474,58.4315,95.01884,-178.1224,-5.541443,89.99859,-177.6161,16.27301,-80.00516,2.240141,40.56018,-77.97217,4.988043,63.86721,-71.70493,11.22841,0,0.6509804,0.172549,0.1568628
-27.49316,-117.3988,-35.69095,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65976,51.65619,-87.6806,-5.097473,66.33836,96.45158,-177.0969,6.285965,90.67262,-177.8854,7.885248,-80.64206,1.524519,24.64877,-79.65961,3.549431,38.64635,-77.83997,5.724088,0,0.6039216,0.07058824,0.1490196
-27.58051,-117.7867,-35.75339,-25.95325,-121.4324,-29.43036,-32.77777,-117.7694,-27.72565,47.81536,-87.32907,-5.30777,75.68006,99.71974,-174.3232,20.27798,91.4172,-178.1021,3.202899,-80.94669,1.143347,15.9351,-80.30408,2.990221,24.84262,-79.3089,4.568366,0,0.5450981,0.02352941,0.1568628
-27.49316,-117.3989,-35.69095,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65976,42.52568,-86.84464,-5.616455,87.79194,147.8723,-126.883,39.52515,92.44299,-178.2353,1.869768,-81.02731,1.0362,13.47567,-80.46112,2.849356,20.95448,-79.63049,4.331186,0,0.4784314,0.01176471,0.1529412
-27.58051,-117.7867,-35.75342,-25.95325,-121.4324,-29.43036,-32.7778,-117.7694,-27.72565,30.04216,-85.67068,-6.432312,60.83209,-89.05341,-5.712494,84.58833,100.4054,-172.724,0.871663,-81.08597,0.9562445,11.64043,-80.57205,2.747971,18.0558,-79.85117,4.172273,0,0.3058824,0,0.1568628
-27.49316,-117.3988,-35.69098,-25.86255,-121.0399,-29.37509,-32.69046,-117.3883,-27.65976,7.860285,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716626,-81.08597,0.9562445,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172277,0,0,0,0.1529412
-27.66849,-118.1758,-35.8154,-26.04453,-121.8263,-29.48514,-32.86572,-118.1518,-27.79105,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716671,-81.08597,0.9562445,11.64044,-80.57208,2.747971,18.0558,-79.85117,4.172269,0,0,0,0.1607843
-29.85611,-127.4778,-37.09451,-28.30005,-131.242,-30.58386,-35.05148,-127.3117,-29.14728,7.860281,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716613,-81.08597,0.956244,11.64043,-80.57205,2.747962,18.0558,-79.85117,4.172277,0,0,0,0.2509804
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,7.860294,-83.3067,-8.260773,8.311195,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716663,-81.08597,0.9562476,11.64044,-80.57208,2.747972,18.05581,-79.85117,4.172284,0,0,0,0.4431373
-39.83563,-168.4499,-37.51929,-38.27963,-172.6869,-30.16803,-45.02975,-168.2031,-29.64954,7.860285,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716618,-81.08597,0.9562463,11.64043,-80.57205,2.74797,18.0558,-79.85117,4.172274,0,0,0,0.6117647
-43.81259,171.2713,-34.60809,-42.08261,166.8966,-26.9458,-49.00903,171.1352,-26.47299,7.860283,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716646,-81.08597,0.9562451,11.64044,-80.57205,2.74797,18.0558,-79.85117,4.172278,0,0,0,0.7529412
-46.17676,154.7248,-31.02008,-44.24622,150.345,-23.22995,-51.35571,154.0621,-22.48477,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716659,-81.08597,0.9562446,11.64044,-80.57205,2.747964,18.0558,-79.85117,4.172271,0,0,0.003921569,0.8901961
-47.1864,144.6101,-28.43359,-45.11826,140.2864,-20.63373,-52.33862,143.5513,-19.58804,7.860286,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,1.536897,-81.04703,1.00951,12.86303,-80.49872,2.815174,19.98658,-79.70587,4.276543,0,0,0.007843138,0.9647059
-47.1864,144.61,-28.43359,-45.11823,140.2864,-20.63373,-52.33862,143.5513,-19.58804,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,1.869773,-81.02734,1.036203,13.47567,-80.46112,2.849346,20.95449,-79.63049,4.331185,0,0,0.01176471,0.9647059
